map
	ez_stream
	3.54232,-9.20305,-20.72936,38.22284,16.35004,358.25000,0.00000,0.07420,-7.33962,27.85056,0,0,1,0,0,0,
	3.54489,-9.20305,-20.72936,38.22284,16.35004,358.25000,0.00000,0.07420,-7.33962,27.85056,0,0,1,0,0,0,
	3.54729,-9.20305,-20.72936,38.22284,16.35004,358.25000,0.00000,0.07420,-7.33962,27.85056,0,0,1,0,0,0,
	3.54971,-9.20305,-20.72936,38.22284,16.35004,358.25000,0.00000,0.07420,-7.33962,27.85056,0,0,1,0,0,0,
	3.55406,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.55690,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.55928,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.56167,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.56423,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.56696,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.57021,-9.20164,-20.87677,38.78169,16.35004,358.25000,0.00000,0.07038,-7.37057,27.94252,0,0,1,0,0,0,
	3.57277,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.57566,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.57849,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.58111,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.58582,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.58847,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.59094,-9.20031,-21.02480,39.34238,16.35004,358.25000,0.00000,0.06686,-7.40108,28.03464,0,0,1,0,0,0,
	3.59366,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.59689,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.59950,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.60307,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.60583,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.60854,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.61146,-9.19904,-21.17342,39.90492,16.35004,358.25000,0.00000,0.06354,-7.43129,28.12685,0,0,1,0,0,0,
	3.61548,-9.19783,-21.32265,40.46930,16.35004,358.25000,0.00000,0.06036,-7.46128,28.21914,0,0,1,0,0,0,
	3.61976,-9.19783,-21.32265,40.46930,16.35004,358.25000,0.00000,0.06036,-7.46128,28.21914,0,0,1,0,0,0,
	3.62250,-9.19783,-21.32265,40.46930,16.35004,358.25000,0.00000,0.06036,-7.46128,28.21914,0,0,1,0,0,0,
	3.62512,-9.19783,-21.32265,40.46930,16.35004,358.25000,0.00000,0.06036,-7.46128,28.21914,0,0,1,0,0,0,
	3.62774,-9.19783,-21.32265,40.46930,16.35004,358.25000,0.00000,0.06036,-7.46128,28.21914,0,0,1,0,0,0,
	3.63058,-9.19783,-21.32265,40.46930,16.35004,358.25000,0.00000,0.06036,-7.46128,28.21914,0,0,1,0,0,0,
	3.63352,-9.19668,-21.47247,41.03553,16.35004,358.25000,0.00000,0.05730,-7.49113,28.31149,0,0,1,0,0,0,
	3.63790,-9.19668,-21.47247,41.03553,16.35004,358.25000,0.00000,0.05730,-7.49113,28.31149,0,0,1,0,0,0,
	3.64115,-9.19668,-21.47247,41.03553,16.35004,358.25000,0.00000,0.05730,-7.49113,28.31149,0,0,1,0,0,0,
	3.64468,-9.19668,-21.47247,41.03553,16.35004,358.25000,0.00000,0.05730,-7.49113,28.31149,0,0,1,0,0,0,
	3.64810,-9.19668,-21.47247,41.03553,16.35004,358.25000,0.00000,0.05730,-7.49113,28.31149,0,0,1,0,0,0,
	3.65175,-9.19668,-21.47247,41.03553,16.35004,358.25000,0.00000,0.05730,-7.49113,28.31149,0,0,1,0,0,0,
	3.65571,-9.19560,-21.62289,41.60361,16.35004,358.25000,0.00000,0.05429,-7.52086,28.40386,0,0,1,0,0,0,
	3.65895,-9.19560,-21.62289,41.60361,16.35004,358.25000,0.00000,0.05429,-7.52086,28.40386,0,0,1,0,0,0,
	3.66171,-9.19560,-21.62289,41.60361,16.35004,358.25000,0.00000,0.05429,-7.52086,28.40386,0,0,1,0,0,0,
	3.66448,-9.19560,-21.62289,41.60361,16.35004,358.25000,0.00000,0.05429,-7.52086,28.40386,0,0,1,0,0,0,
	3.66854,-9.19560,-21.62289,41.60361,16.35004,358.25000,0.00000,0.05429,-7.52086,28.40386,0,0,1,0,0,0,
	3.67209,-9.19560,-21.62289,41.60361,16.35004,358.25000,0.00000,0.05429,-7.52086,28.40386,0,0,1,0,0,0,
	3.67600,-9.19457,-21.77390,42.17354,16.35004,358.25000,0.00000,0.05133,-7.55051,28.49627,0,0,1,0,0,0,
	3.67918,-9.19457,-21.77390,42.17354,16.35004,358.25000,0.00000,0.05133,-7.55051,28.49627,0,0,1,0,0,0,
	3.68184,-9.19457,-21.77390,42.17354,16.35004,358.25000,0.00000,0.05133,-7.55051,28.49627,0,0,1,0,0,0,
	3.68511,-9.19457,-21.77390,42.17354,16.35004,358.25000,0.00000,0.05133,-7.55051,28.49627,0,0,1,0,0,0,
	3.68816,-9.19457,-21.77390,42.17354,16.35004,358.25000,0.00000,0.05133,-7.55051,28.49627,0,0,1,0,0,0,
	3.69087,-9.19457,-21.77390,42.17354,16.35004,358.25000,0.00000,0.05133,-7.55051,28.49627,0,0,1,0,0,0,
	3.69352,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.69654,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.69929,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.70306,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.70594,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.70891,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.71208,-9.19360,-21.92550,42.74531,16.35004,358.25000,0.00000,0.04841,-7.58010,28.58870,0,0,1,0,0,0,
	3.71514,-9.19269,-22.07769,43.31894,16.35004,358.25000,0.00000,0.04553,-7.60966,28.68113,0,0,1,0,0,0,
	3.71909,-9.19269,-22.07769,43.31894,16.35004,358.25000,0.00000,0.04553,-7.60966,28.68113,0,0,1,0,0,0,
	3.72299,-9.19269,-22.07769,43.31894,16.35004,358.25000,0.00000,0.04553,-7.60966,28.68113,0,0,1,0,0,0,
	3.72571,-9.19269,-22.07769,43.31894,16.35004,358.25000,0.00000,0.04553,-7.60966,28.68113,0,0,1,0,0,0,
	3.72820,-9.19269,-22.07769,43.31894,16.35004,358.25000,0.00000,0.04553,-7.60966,28.68113,0,0,1,0,0,0,
	3.73067,-9.19269,-22.07769,43.31894,16.35004,358.25000,0.00000,0.04553,-7.60966,28.68113,0,0,1,0,0,0,
	3.73408,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.73772,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.74026,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.74283,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.74537,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.74787,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.75093,-9.19184,-22.23048,43.89441,16.35004,358.25000,0.00000,0.04266,-7.63919,28.77358,0,0,1,0,0,0,
	3.75510,-9.19104,-22.38385,44.47173,16.35004,358.25000,0.00000,0.03979,-7.66870,28.86604,0,0,1,0,0,0,
	3.75820,-9.19104,-22.38385,44.47173,16.35004,358.25000,0.00000,0.03979,-7.66870,28.86604,0,0,1,0,0,0,
	3.76078,-9.19104,-22.38385,44.47173,16.35004,358.25000,0.00000,0.03979,-7.66870,28.86604,0,0,1,0,0,0,
	3.76333,-9.19104,-22.38385,44.47173,16.35004,358.25000,0.00000,0.03979,-7.66870,28.86604,0,0,1,0,0,0,
	3.76623,-9.19104,-22.38385,44.47173,16.35004,358.25000,0.00000,0.03979,-7.66870,28.86604,0,0,1,0,0,0,
	3.77006,-9.19104,-22.38385,44.47173,16.35004,358.25000,0.00000,0.03979,-7.66870,28.86604,0,0,1,0,0,0,
	3.77288,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.77594,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.77896,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.78158,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.78574,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.78848,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.79107,-9.19030,-22.53781,45.05090,16.35004,358.25000,0.00000,0.03695,-7.69819,28.95850,0,0,1,0,0,0,
	3.79468,-9.18962,-22.69237,45.63192,16.35004,358.20000,0.00000,0.03411,-7.72767,29.05096,0,0,1,0,0,0,
	3.79855,-9.18962,-22.69237,45.63192,16.30004,358.20000,0.00000,0.03411,-7.72767,29.05096,0,0,1,0,0,0,
	3.80198,-9.18962,-22.69237,45.63192,16.30004,358.20000,0.00000,0.03411,-7.72767,29.05096,0,0,1,0,0,0,
	3.80475,-9.18962,-22.69237,45.63192,16.30004,358.20000,0.00000,0.03411,-7.72767,29.05096,0,0,1,0,0,0,
	3.80820,-9.18962,-22.69237,45.63192,16.30004,358.15000,0.00000,0.03411,-7.72767,29.05096,0,0,1,0,0,0,
	3.81183,-9.18962,-22.69237,45.63192,16.25004,358.15000,0.00000,0.03411,-7.72767,29.05096,0,0,1,0,0,0,
	3.81587,-9.18928,-22.84795,46.21465,16.25004,358.15000,0.00000,0.01695,-7.77909,29.13675,0,0,1,0,0,0,
	3.82070,-9.18928,-22.84795,46.21465,16.20005,358.15000,0.00000,0.01695,-7.77909,29.13675,0,0,1,0,0,0,
	3.82330,-9.18928,-22.84795,46.21465,16.20005,358.15000,0.00000,0.01695,-7.77909,29.13675,0,0,1,0,0,0,
	3.82596,-9.18928,-22.84795,46.21465,16.20005,358.15000,0.00000,0.01695,-7.77909,29.13675,0,0,1,0,0,0,
	3.82876,-9.18928,-22.84795,46.21465,16.20005,358.15000,0.00000,0.01695,-7.77909,29.13675,0,0,1,0,0,0,
	3.83212,-9.18928,-22.84795,46.21465,16.15005,358.15000,0.00000,0.01695,-7.77909,29.13675,0,0,1,0,0,0,
	3.83563,-9.18920,-23.00444,46.79914,16.15005,358.15000,0.00000,0.00388,-7.82429,29.22466,0,0,1,0,0,0,
	3.83919,-9.18920,-23.00444,46.79914,16.15005,358.15000,0.00000,0.00388,-7.82429,29.22466,0,0,1,0,0,0,
	3.84209,-9.18920,-23.00444,46.79914,16.15005,358.15000,0.00000,0.00388,-7.82429,29.22466,0,0,1,0,0,0,
	3.84691,-9.18920,-23.00444,46.79914,16.10005,358.15000,0.00000,0.00388,-7.82429,29.22466,0,0,1,0,0,0,
	3.84950,-9.18920,-23.00444,46.79914,16.10005,358.15000,0.00000,0.00388,-7.82429,29.22466,0,0,1,0,0,0,
	3.85287,-9.18933,-23.16174,47.38542,16.10005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.85597,-9.18933,-23.16174,47.38542,16.10005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.85877,-9.18933,-23.16174,47.38542,16.10005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.86145,-9.18933,-23.16174,47.38542,16.10005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.86386,-9.18933,-23.16174,47.38542,16.10005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.86797,-9.18933,-23.16174,47.38542,16.05005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.87093,-9.18933,-23.16174,47.38542,16.05005,358.15000,0.00000,-0.00628,-7.86509,29.31409,0,0,1,0,0,0,
	3.87368,-9.18962,-23.31979,47.97351,16.05005,358.15000,0.00000,-0.01438,-7.90275,29.40459,0,0,1,0,0,0,
	3.87787,-9.18962,-23.31979,47.97351,16.05005,358.15000,0.00000,-0.01438,-7.90275,29.40459,0,0,1,0,0,0,
	3.88047,-9.18962,-23.31979,47.97351,16.05005,358.15000,0.00000,-0.01438,-7.90275,29.40459,0,0,1,0,0,0,
	3.88337,-9.18962,-23.31979,47.97351,16.05005,358.15000,0.00000,-0.01438,-7.90275,29.40459,0,0,1,0,0,0,
	3.88717,-9.18962,-23.31979,47.97351,16.05005,358.15000,0.00000,-0.01438,-7.90275,29.40459,0,0,1,0,0,0,
	3.88979,-9.18962,-23.31979,47.97351,16.05005,358.15000,0.00000,-0.01438,-7.90275,29.40459,0,0,1,0,0,0,
	3.89265,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.89574,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.89876,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.90205,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.90505,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.90938,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.91211,-9.19004,-23.47856,48.56343,16.05005,358.15000,0.00000,-0.02098,-7.93819,29.49585,0,0,1,0,0,0,
	3.91474,-9.19057,-23.63800,49.15519,16.05005,358.15000,0.00000,-0.02658,-7.97203,29.58766,0,0,1,0,0,0,
	3.91890,-9.19057,-23.63800,49.15519,16.05005,358.15000,0.00000,-0.02658,-7.97203,29.58766,0,0,1,0,0,0,
	3.92165,-9.19057,-23.63800,49.15519,16.05005,358.15000,0.00000,-0.02658,-7.97203,29.58766,0,0,1,0,0,0,
	3.92452,-9.19057,-23.63800,49.15519,16.05005,358.15000,0.00000,-0.02658,-7.97203,29.58766,0,0,1,0,0,0,
	3.92721,-9.19057,-23.63800,49.15519,16.05005,358.15000,0.00000,-0.02658,-7.97203,29.58766,0,0,1,0,0,0,
	3.93010,-9.19057,-23.63800,49.15519,16.05005,358.15000,0.00000,-0.02658,-7.97203,29.58766,0,0,1,0,0,0,
	3.93270,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.93683,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.94109,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.94393,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.94644,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.94900,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.95255,-9.19120,-23.79809,49.74878,16.05005,358.15000,0.00000,-0.03142,-8.00474,29.67985,0,0,1,0,0,0,
	3.95551,-9.19191,-23.95882,50.34423,16.05005,358.15000,0.00000,-0.03573,-8.03665,29.77232,0,0,1,0,0,0,
	3.95863,-9.19191,-23.95882,50.34423,16.05005,358.15000,0.00000,-0.03573,-8.03665,29.77232,0,0,1,0,0,0,
	3.96135,-9.19191,-23.95882,50.34423,16.05005,358.15000,0.00000,-0.03573,-8.03665,29.77232,0,0,1,0,0,0,
	3.96398,-9.19191,-23.95882,50.34423,16.05005,358.15000,0.00000,-0.03573,-8.03665,29.77232,0,0,1,0,0,0,
	3.96691,-9.19191,-23.95882,50.34423,16.05005,358.15000,0.00000,-0.03573,-8.03665,29.77232,0,0,1,0,0,0,
	3.97046,-9.19191,-23.95882,50.34423,16.05005,358.15000,0.00000,-0.03573,-8.03665,29.77232,0,0,1,0,0,0,
	3.97324,-9.19271,-24.12018,50.94153,16.05005,358.15000,0.00000,-0.03965,-8.06800,29.86499,0,0,1,0,0,0,
	3.97639,-9.19271,-24.12018,50.94153,16.05005,358.15000,0.00000,-0.03965,-8.06800,29.86499,0,0,1,0,0,0,
	3.98045,-9.19271,-24.12018,50.94153,16.00005,358.15000,0.00000,-0.03965,-8.06800,29.86499,0,0,1,0,0,0,
	3.98346,-9.19271,-24.12018,50.94153,16.00005,358.15000,0.00000,-0.03965,-8.06800,29.86499,0,0,1,0,0,0,
	3.98832,-9.19271,-24.12018,50.94153,16.00005,358.15000,0.00000,-0.03965,-8.06800,29.86499,0,0,1,0,0,0,
	3.99100,-9.19271,-24.12018,50.94153,16.00005,358.15000,0.00000,-0.03965,-8.06800,29.86499,0,0,1,0,0,0,
	3.99370,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	3.99683,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	3.99958,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	4.00308,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	4.00573,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	4.00844,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	4.01100,-9.19357,-24.28216,51.54069,16.00005,358.15000,0.00000,-0.04330,-8.09895,29.95779,0,0,1,0,0,0,
	4.01407,-9.19451,-24.44476,52.14170,16.00005,358.15000,0.00000,-0.04680,-8.12960,30.05069,0,0,1,0,0,0,
	4.01886,-9.19451,-24.44476,52.14170,16.00005,358.15000,0.00000,-0.04680,-8.12960,30.05069,0,0,1,0,0,0,
	4.02149,-9.19451,-24.44476,52.14170,16.00005,358.15000,0.00000,-0.04680,-8.12960,30.05069,0,0,1,0,0,0,
	4.02406,-9.19451,-24.44476,52.14170,16.00005,358.15000,0.00000,-0.04680,-8.12960,30.05069,0,0,1,0,0,0,
	4.02667,-9.19451,-24.44476,52.14170,16.00005,358.15000,0.00000,-0.04680,-8.12960,30.05069,0,0,1,0,0,0,
	4.03001,-9.19451,-24.44476,52.14170,16.00005,358.15000,0.00000,-0.04680,-8.12960,30.05069,0,0,1,0,0,0,
	4.03525,-9.19551,-24.60796,52.74458,16.00005,358.15000,0.00000,-0.05014,-8.16004,30.14367,0,0,1,0,0,0,
	4.03879,-9.19551,-24.60796,52.74458,16.00005,358.15000,0.00000,-0.05014,-8.16004,30.14367,0,0,1,0,0,0,
	4.04152,-9.19551,-24.60796,52.74458,16.00005,358.15000,0.00000,-0.05014,-8.16004,30.14367,0,0,1,0,0,0,
	4.04414,-9.19551,-24.60796,52.74458,16.00005,358.15000,0.00000,-0.05014,-8.16004,30.14367,0,0,1,0,0,0,
	4.04730,-9.19551,-24.60796,52.74458,16.00005,358.15000,0.00000,-0.05014,-8.16004,30.14367,0,0,1,0,0,0,
	4.05136,-9.19551,-24.60796,52.74458,16.00005,358.15000,0.00000,-0.05014,-8.16004,30.14367,0,0,1,0,0,0,
	4.05439,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.05748,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.06000,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.06289,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.06578,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.06906,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.07186,-9.19658,-24.77176,53.34931,16.00005,358.15000,0.00000,-0.05336,-8.19035,30.23669,0,0,1,0,0,0,
	4.07510,-9.19771,-24.93617,53.95590,16.00005,358.15000,0.00000,-0.05656,-8.22055,30.32975,0,0,1,0,0,0,
	4.07975,-9.19771,-24.93617,53.95590,16.00005,358.15000,0.00000,-0.05656,-8.22055,30.32975,0,0,1,0,0,0,
	4.08258,-9.19771,-24.93617,53.95590,16.00005,358.15000,0.00000,-0.05656,-8.22055,30.32975,0,0,1,0,0,0,
	4.08623,-9.19771,-24.93617,53.95590,16.00005,358.15000,0.00000,-0.05656,-8.22055,30.32975,0,0,1,0,0,0,
	4.08907,-9.19771,-24.93617,53.95590,16.00005,358.15000,0.00000,-0.05656,-8.22055,30.32975,0,0,1,0,0,0,
	4.09180,-9.19771,-24.93617,53.95590,16.00005,358.15000,0.00000,-0.05656,-8.22055,30.32975,0,0,1,0,0,0,
	4.09489,-9.19890,-25.10119,54.56436,16.00005,358.15000,0.00000,-0.05969,-8.25067,30.42283,0,0,1,0,0,0,
	4.09826,-9.19890,-25.10119,54.56436,16.00005,358.15000,0.00000,-0.05969,-8.25067,30.42283,0,0,1,0,0,0,
	4.10159,-9.19890,-25.10119,54.56436,16.00005,358.15000,0.00000,-0.05969,-8.25067,30.42283,0,0,1,0,0,0,
	4.10460,-9.19890,-25.10119,54.56436,16.00005,358.15000,0.00000,-0.05969,-8.25067,30.42283,0,0,1,0,0,0,
	4.10734,-9.19890,-25.10119,54.56436,16.00005,358.15000,0.00000,-0.05969,-8.25067,30.42283,0,0,1,0,0,0,
	4.11178,-9.19890,-25.10119,54.56436,16.00005,358.15000,0.00000,-0.05969,-8.25067,30.42283,0,0,1,0,0,0,
	4.11475,-9.20016,-25.26680,55.17467,16.00005,358.15000,0.00000,-0.06278,-8.28073,30.51593,0,0,1,0,0,0,
	4.11860,-9.20016,-25.26680,55.17467,16.00005,358.15000,0.00000,-0.06278,-8.28073,30.51593,0,0,1,0,0,0,
	4.12137,-9.20016,-25.26680,55.17467,16.00005,358.15000,0.00000,-0.06278,-8.28073,30.51593,0,0,1,0,0,0,
	4.12447,-9.20016,-25.26680,55.17467,16.00005,358.15000,0.00000,-0.06278,-8.28073,30.51593,0,0,1,0,0,0,
	4.12782,-9.20016,-25.26680,55.17467,16.00005,358.15000,0.00000,-0.06278,-8.28073,30.51593,0,0,1,0,0,0,
	4.13049,-9.20016,-25.26680,55.17467,16.00005,358.15000,0.00000,-0.06278,-8.28073,30.51593,0,0,1,0,0,0,
	4.13430,-9.20148,-25.43302,55.78686,16.00005,358.15000,0.00000,-0.06585,-8.31077,30.60905,0,0,1,0,0,0,
	4.13818,-9.20148,-25.43302,55.78686,16.00005,358.15000,0.00000,-0.06585,-8.31077,30.60905,0,0,1,0,0,0,
	4.14210,-9.20148,-25.43302,55.78686,16.00005,358.15000,0.00000,-0.06585,-8.31077,30.60905,0,0,1,0,0,0,
	4.14483,-9.20148,-25.43302,55.78686,16.00005,358.15000,0.00000,-0.06585,-8.31077,30.60905,0,0,1,0,0,0,
	4.14746,-9.20148,-25.43302,55.78686,16.00005,358.15000,0.00000,-0.06585,-8.31077,30.60905,0,0,1,0,0,0,
	4.15038,-9.20148,-25.43302,55.78686,16.00005,358.15000,0.00000,-0.06585,-8.31077,30.60905,0,0,1,0,0,0,
	4.15432,-9.20285,-25.59983,56.40090,16.00005,358.15000,0.00000,-0.06890,-8.34077,30.70217,0,0,1,0,0,0,
	4.15760,-9.20285,-25.59983,56.40090,16.00005,358.15000,0.00000,-0.06890,-8.34077,30.70217,0,0,1,0,0,0,
	4.16019,-9.20285,-25.59983,56.40090,16.00005,358.15000,0.00000,-0.06890,-8.34077,30.70217,0,0,1,0,0,0,
	4.16272,-9.20285,-25.59983,56.40090,16.00005,358.15000,0.00000,-0.06890,-8.34077,30.70217,0,0,1,0,0,0,
	4.16523,-9.20285,-25.59983,56.40090,16.00005,358.15000,0.00000,-0.06890,-8.34077,30.70217,0,0,1,0,0,0,
	4.16983,-9.20285,-25.59983,56.40090,15.95005,358.15000,0.00000,-0.06890,-8.34077,30.70217,0,0,1,0,0,0,
	4.17427,-9.20429,-25.76725,57.01681,15.95005,358.15000,0.00000,-0.07193,-8.37076,30.79530,0,0,1,0,0,0,
	4.17732,-9.20429,-25.76725,57.01681,15.95005,358.15000,0.00000,-0.07193,-8.37076,30.79530,0,0,1,0,0,0,
	4.17999,-9.20429,-25.76725,57.01681,15.95005,358.15000,0.00000,-0.07193,-8.37076,30.79530,0,0,1,0,0,0,
	4.18286,-9.20429,-25.76725,57.01681,15.95005,358.15000,0.00000,-0.07193,-8.37076,30.79530,0,0,1,0,0,0,
	4.18706,-9.20429,-25.76725,57.01681,15.95005,358.15000,0.00000,-0.07193,-8.37076,30.79530,0,0,1,0,0,0,
	4.18999,-9.20429,-25.76725,57.01681,15.95005,358.15000,0.00000,-0.07193,-8.37076,30.79530,0,0,1,0,0,0,
	4.19262,-9.20579,-25.93526,57.63457,15.95005,358.15000,0.00000,-0.07497,-8.40074,30.88844,0,0,1,0,0,0,
